filepath,label,split
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (784).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2627).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1008).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1071).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1504).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1797).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1159).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (566).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (649).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2239).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1003).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (309).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (457).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2976).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (9).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1713).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1504).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (67).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (339).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1588).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2482).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (512).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3113).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2250).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (356).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1942).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (213).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (388).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1785).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1647).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1194).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (323).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3085).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (326).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1005).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (619).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1544).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2012).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (958).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (274).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1990).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2102).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (724).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (636).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1615).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (741).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (686).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (445).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1187).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2088).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1335).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1944).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (200).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1452).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2068).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (139).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1213).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (844).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1224).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2782).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2128).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (280).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2108).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1390).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1332).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1455).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2484).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (331).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2858).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2553).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (292).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1576).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (432).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2536).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1085).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (102).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2004).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2342).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (825).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2487).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (354).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (38).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1097).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (816).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2147).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2956).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2054).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (4).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2059).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2022).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (751).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2196).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1285).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2867).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (269).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2464).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2214).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1226).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (637).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1613).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (275).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2056).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2678).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (511).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1031).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2524).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (130).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1213).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1534).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1196).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2724).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2426).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1889).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (662).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1558).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (543).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (986).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1251).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (931).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1752).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2065).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (403).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (936).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (336).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2354).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2883).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1175).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1948).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (37).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2032).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (761).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2008).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1024).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (372).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1072).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (470).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (206).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1796).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (14).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2712).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (659).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (579).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1140).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (387).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (364).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (768).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (190).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1968).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1756).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1201).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1592).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (791).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1173).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2259).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1030).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (536).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (635).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (638).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1596).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1453).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (698).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (608).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2757).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1018).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (656).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (469).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (455).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2340).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1189).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (387).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1051).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1503).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (782).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1595).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (145).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2306).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1226).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (133).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1743).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (342).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1733).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1022).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1132).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2545).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (643).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2957).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1991).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3199).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1817).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1413).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3011).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (956).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2317).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (774).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2299).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1372).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (969).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (250).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (26).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1515).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2167).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1357).jpg,Pneumonia-Bacterial,train
